property_id,summary,locality,postal,address,region,country,price,sale_type,property_type,sub_property_type,number_of_bedrooms,living_area,kitchen,attic,basement,furnished,open_fire,terrace,terrace_area,terrace_orientation,garden,garden_area,garden_orientation,number_of_facades,construction_year,swimming_pool,state_of_building,epc,kwh
10010520,-,Amay,4540,Rue Albert 1er,Wallonie,Belgium,,FOR_SALE,HOUSE,VILLA,3,105,"{'surface': 9, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,20,EAST,True,280,,4,2018,,AS_NEW,,100
10010877,,Halle,1501,,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,3,162,"{'surface': 9, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,,,,,,3,1963,False,,887,887
10010878,,Beersel,1650,,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,2,114,"{'surface': 11, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,,,,,,4,1995,False,TO_BE_DONE_UP,228,228
10010946,-,Aalst,9300,Wellekensstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,3,210,"{'surface': 22, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,20,SOUTH_WEST,,,,3,,,AS_NEW,78,136
10010968,"Honesty presents this large house with great potential in the heart of the village of Villance. Ideally situated close to the main roads and the amenities of the town of Libin, the location of the house allows you to reach the points of interest of the region in just a few minutes. Well suited to those who love space, the building offers 7 spacious bedrooms, a bathroom, a living room, a dining room, a kitchen, but also cellars under the entire surface. Direct access to the house, a garage will delight storage and DIY enthusiasts. As an option, it is possible to acquire a spacious hangar with direct access to the street and the house. An unobstructed view of the Villance countryside also adds to the charm of the place. An opportunity to seize absolutely. A visit is necessary. Make an appointment with Honesty at 061/29.24.14",Libin Villance,6890,Rue de Chamont,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,7,,"{'surface': 14, 'type': 'NOT_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,True,,True,True,20,WEST,True,360,,4,1933,False,TO_RENOVATE,,432
10011172,"Sorry, there is no English translation. VERKOCHT BINNEN DE MAAND !!

INSTAPKLARE STARTERSWONING OF INVESTERINGSWONING MET 1 SLP EN TUIN

Deze gerenoveerde woning is gelegen in een kleine zijstraat aan de kerk van Overboelare.

De woning omvat:

GELIJKVLOERS:

Ruime living met open keuken, badkamer voorzien van lavabomeubel, douche en toilet.

1e VERDIEPING:

Ruime slaapkamer met aansluitend berging of dressing.

TUIN EN TERRAS:

Op 10m treft men aan de achterzijde een tuin voorzien van terras en tuinhuis, regenwaterput aanwezig.

Nieuwe pvc ramen.
Nieuw dak voorzien van isolatie.

Voor inlichtingen of bezoek bel 0472/712.337",OVERBOELARE,9500,Pol Antheunisstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,1,60,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,True,150,NORTH,2,,,GOOD,0,427
10011218,"Completely renovated and tastefully furnished CORNER APARTMENT with GARDEN, located a few steps from the Zeedijk, near ""La Réserve"" and the Casino ...",Knokke-Heist,8300,Elizabetlaan,Flanders,Belgium,795000,FOR_SALE,APARTMENT,GROUND_FLOOR,2,74,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,,,,,,2,1974,False,AS_NEW,,237
10011401,"Property One offers you a charming single floor villa ideally located in a green residential area. The house consists of an entrance hall with toilet, a living room, a kitchen, two bedrooms, an office, a bathroom and a garage. The garden is perfectly oriented south-west without vis-à-vis. The house is to be renovated but offers great possibilities for development! The information given in the advertisement is not contractual. More information on the situation via our website : www.propertyone.be",LA HULPE,1310,,Wallonie,Belgium,,FOR_SALE,HOUSE,VILLA,2,120,"{'surface': 12, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,,,False,,,,True,600,SOUTH_WEST,4,1978,,TO_RENOVATE,0,393
10011504,"Sorry, there is no English translation. Beschrijving:
Halfopen rustig gelegen woning in een groene omgeving in de nabijheid van de Verbrande brug! De woning heeft 1 slaapkamer, grote eetkamer en leefruimte en een keuken en badkamer. Je kan hier ook genieten van een ruim terras en tuin en veel parkeermogelijkheden. 
Elektriciteit conform tot 2047 !
 
Indeling:
Gelijkvloers: inkomhal, grote eetplaats (16m²), aparte keuken (13m²), badkamer met wc (9m²) en een washok (10m²).
Eerste verdieping: ruim salon (18m²), slaapkamer (13m²) met extra berging. 
Terras: ruim terras en tuin, naast het terras heb je een autostaanplaats en 2 verhuurde garages (2x 50€/maand)

Ligging:
Rustig gelegen woning in de nabijheid van de Verbande brug. De sporthal van de Verbrande brug is op wandelafstand (650m). Het Az Jan Portaels ziekenhuis bevindt zich op 6km van de woning. Op 3km heb je de Lintbos waar  je kan gaan wandelen. Winkels en scholen zijn gemakkelijk te bereiken. 

We verkopen ook de Heidebaan 59 welke ook bezocht kan worden. Ideaal voor familieleden of vrienden die dicht bij elkaar willen wonen.
 
Wenst u een bezoek of een GRATIS SCHATTING van uw eigendom? Contacteer dan VMV-VASTGOED via 0456/32 66 00 of via info@vmv-vastgoed.be!
EPC: F  558kWh (UC: 20220409-0002577417-RES-1). Stedenbouwkundige inlichtingen in aanvraag.",GRIMBERGEN,1850,Heidebaan,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,1,,"{'surface': 13, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,3,,,TO_BE_DONE_UP,0,558
10011514,,Geraardsbergen,9500,Vredestraat,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,1,92,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,2,2006,,GOOD,,130
10011540,,Blankenberge,8370,A. Ruzettelaan,Flanders,Belgium,,FOR_SALE,GARAGE,LOCK_UP_GARAGE,0,,,,,,False,,,,,,,,1978,,,,
10011931,"MAKE OFFER FROM 345.000€ (ss reserve of accepation by the owners) UCCLE, Clos du Belvoir, close to the French High School, the European School and St Job/Calvoet, in a very peaceful and sought after green closed area, come to discover this magnificent APARTMENT (2ch/1sdb) of 87m ² hab. with a beautiful TERRACE S/O of 9m ². It is located on the 2nd and last floor of a small building of the 90s, without elevator. This little jewel with a lot of charm is composed as follows: beautiful bright entrance hall with cupboards, 1 toilet, a living room-sitting room-corner office of ±40m² with a fireplace (not used), cupboards and an access to the terrace S.O, bedroom 1 (±12m²), bedroom 2 (±17m²), 1 kitchen to renovate and storage room, a bathroom with toilet. Large attic for storage, large cellar in basement (9m².) and private parking space inside. Wooden frame DV of origin to replace. Electricity not in conformity. Viesmann boiler (2017) on gas. PEB area 95m². Common charges ±175€/month : private heating, cleaning of the common areas, insurance, syndic... PEB F. RC: 1.264€ - Property tax (2021): 693,49€. A quality property to visit exclusively with Valdel Immo!",UCCLE,1180,,Brussels,Belgium,,FOR_SALE,APARTMENT,PENTHOUSE,2,90,"{'surface': 6, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,True,True,9,,,,,4,1991,,GOOD,0,285
10012234,"In de belle-époquewijk van Blankenberge, op wandelafstand van het centrum, in de nabijheid van talrijke horeca - en handelszaken treffen we dit groot herenhuis aan. Dit herenhuis heeft een bruikbare vloeroppervlakte van 323m².

De woning is onderkelderd met 2 aparte ruimtes. De gelijkvloerse verdieping omvat een inkomhal, grote berging, toilet, leefruimte met bar en terras. Op de eerste verdieping vinden we de keuken en de leefruimte terug, dit met een zuid-gericht balkon. Op de tweede verdiepingen vinden we 2 ruime slaapkamers waarvan 1 met dressing en een ruime badkamer. Op de derde verdiepingen vinden we 3 slaapkamers en een vernieuwde badkamer.

De woning beschikt over een nieuwe verwarmingsketel op aardgas, een vernieuwd dak, waterverzachter en een alarm. Oppervlaktes indicatief volgens EPC attest. Meubels zijn bespreekbaar.

Interesse? Aarzel niet en contacteer Christophe voor meer informatie op het nummer 050 42 70 80 of via christophe@immo-belgium.be!

Renovation obligation: unknown",Blankenberge,8370,Albertstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,5,323,,,True,,False,True,,,,,,,,,GOOD,0,249
10012248,"Deze UITERSTE SUBLIEME villa in LANDELIJKE STIJL situeert zich in een ZEER RUSTIGE OMGEVING aan de grens met Bredene (net De Haan)! Deze gezinswoning werd in 2018 opgericht met ZEER EXCLUSIEVE & DEGELIJKE MATERIALEN o.m. parketvloeren, smeedijzeren deur, design gascassette, diverse ingemaakte kasten, exclusieve landelijke keuken, design btichino, alarminstallatie, zonnepanelen (14 stuks), ontkalker, ...

Op het gelijkvloers heeft u inkomhal met vestiaire en gastentoilet, sublieme leefruimte met design gascassette , open ingerichte keuken met eiland, garage en extra berging. Op de eerste verdieping heeft u de nachthal, 4 slaapkamers met ingemaakte kasten en een exclusieve badkamer met inloopdouche en ligbad. Ook is er nog een praktische bergzolder aanwezig. Rondom de woning heeft u een onderhoudsvriendelijke tuin met mooi blauwsteen terras, ook is er nog een gemetselde tuinberging aanwezig.

ZEKER UW BEZOEK WAARD! TOPPER!! 

E-peil 49 - EPC 92m²/jaar.

Stedenbouwkundige inlichtingen in aanvraag.

Renovation obligation: unknown",Bredene,8450,,Flanders,Belgium,,FOR_SALE,HOUSE,VILLA,4,,"{'surface': 14, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,,,False,,,,,,,,2018,,AS_NEW,49,92
10012311,"*** VERKOCHT ***

Nabij het centrum van Sijsele, gelegen in een rustige residentiële buurt, bevindt zich deze moderne architecturale villa naar een ontwerp van Hubert Davans.

Gelegen op een breed zon-gericht perceel van 723 M2 werd deze architecturale woning, met maar liefst 349 M2 bruikbare vloeroppervlakte, opgericht.

Via de ruime inkomhal komt u in de woning, voorzien op het gelijkvloers van een vestiaire, gastentoilet, volumineuze leefruimte, lichtrijke eetkamer met gashaard en semi-open keuken voorzien van alle toestellen.

Eén slaapkamer bevindt zich op het gelijkvloers, wat de mogelijkheid biedt tot het uitbaten van een vrijberoep.

Het eerste verdiep (op parketvloer) voorziet drie ruime slaapkamers waarvan één master-bedroom met en-suite badkamer (inloopdouche en dubbele lavabo) en een aparte badkamer met douche in ligbad en lavabo. Een apart toilet is voorzien. 

De zolderruimte is toegankelijk via een vaste trap en kan, indien gewenst, worden ingericht. 

Deze Villa beschikt over een inpandige garage voor twee wagens, een volwaardige kelderruimte en polyvalente ruimte die momenteel dienst doet als fitness.

Genieten doet u in de tuin, aangelegd met vijver, overdekte patio en verschillende terrassen.

Bijzonderheden

- Gunstig EPC
- 14 zonnepanelen voor elektriciteit en 2 voor de zonneboiler
- Vloerverwarming op het gelijkvloers en eerste verdiep
- Regenwaterput van 30.000l (voorzien voor de ganse watervoorziening)
- Tuinberging v...
Renovation obligation: unknown",Sijsele,8340,,Flanders,Belgium,,FOR_SALE,HOUSE,VILLA,4,346,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,True,,,,True,300,SOUTH_WEST,4,1981,False,AS_NEW,,179
10012422,"Prachtige halfopen woning met 4 slaapkamers en open zicht op de velden te koop, uiterst rustig gelegen in de residentiële woonwijk Middelhoek.

Indeling van de woning:
Inkomhal met gastentoilet. Lichtrijke leefruimte met gashaard en aansluitend eetkamer. Volledige ingerichte leefkeuken met annex praktische berging.
1ste verdieping: 4 volwaardige slaapkamers en 2 badkamers. De master bedroom heeft een ensuite badkamer, de overige slaapvertrekken delen een douchekamer op de gang. Apart toilet.
2de verdieping: polyvalente ruimte dewelke naar believen kan worden ingericht.
Aangename tuin met terras.
Inpandige garage en parking op de oprit.

Deze instapklare koppelwoning is uiterst rustig gelegen, op fietsafstand van het centrum van Knokke en op een boogscheut van de invalswegen naar Knokke-Heist.

Renovation obligation: unknown",Knokke,8300,Monikkendreef,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,4,265,,True,,,False,True,,,,,,,2019,,,72,154
10012433,"Op de zevende verdieping van de residentie ""Gaviota"" vinden we deze volledig ingerichte en gemeubelde studio terug.
Vanuit de zuid-gerichte studio is er een aangenaam, zonovergoten terras en een formidabel verzicht!

De studio ligt erg centraal, vlakbij alle horeca, openbaar vervoer en supermarkten én op een boogscheut van het strand en diverse natuurgebieden.
Men kan beschikken over een privatieve kelder en een gemeenschappelijke (gratis!) fietsenstalling.

Een perfecte ""pied-a-terre"" aan de kust of een interessante investering met oog op verhuur? Alle mogelijkheden zijn er, jij beslist wat het wordt!
Maak snel je afspraak!

Renovation obligation: unknown",Middelkerke,8430,Parklaan,Flanders,Belgium,,FOR_SALE,APARTMENT,FLAT_STUDIO,1,28,,,True,,False,True,,,,,,,,,TO_BE_DONE_UP,0,99
10012444,"VERKOCHT! Recente halfopen bebouwing met inpandige garage op een rustige locatie in Sleidinge (Evergem).
De woning is in goede staat en bevat op het gelijkvloers een inkomhal met gastentoilet, een heel lichtrijke woonruimte met zicht op de mooi tuin en een volledig ingerichte keuken met aansluitend een wasruimte/berging. Verder is er een mooie inpandige garage met elektrische poort.  Op de verdieping zijn er drie ruime slaapkamers en een badkamer met ligbad, douche, dubbel was meubel en afzonderlijk toilet.  Verder is ook nog een technische ruimte met een Vaillant gasketel en ventilatiesysteem D.
De woning beschikt over alle comfort en wordt centraal verwarmd met aardgas. De aluminium ramen hebben allemaal super isolerende beglazing en de woning is voorzien van een ventilatiesysteem D.
Momenteel wordt de woning verhuurd, deze woning is dus vrij mits een opzegperiode van 6 maanden.

Interesse om deze woning te bezoeken? stuur een mail naar info@loimmo.be en wij nemen contact met u op.

Renovation obligation: unknown",Sleidinge,9940,Strooiendorp,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,3,195,,,,,False,True,,,,,,,2014,,GOOD,64,106
10012481,,Ledeberg,9050,Hilarius Bertolfstraat,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,3,110,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,,,False,GOOD,,199
10012567,appartment,Knokke-Heist,8300,Paul Parmentierlaan,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,3,106,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,10,,,,,2,1992,False,TO_RENOVATE,,343
10012579,-,MORIALME,5621,,Wallonie,Belgium,250000,FOR_SALE,LAND,LAND,,,,,,,False,,,,,,,,,,,,
10012819,Contact us for more information on this property.,Rochefort,5580,Rue des Neuf Etangs,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,4,215,"{'surface': 28, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,True,True,,SOUTH_WEST,,,,4,1978,False,TO_BE_DONE_UP,,320
10012957,-,Estaimpuis,7730,,Wallonie,Belgium,379000,FOR_SALE,HOUSE,VILLA,4,189,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,135,NORTH,True,740,,4,,,GOOD,,194
10013087,"*** VIRTUAL VISIT: https://fr.envisite.net/0v1277 ***

Nice house on a quiet dead end street. 

The house has a living area of 65 m² (excluding the garage) and is built on a plot of +/- 141 m². 

On the ground floor there is a spacious entrance hall with a garage, a cellar and a GARDEN. 

On the first floor you will find a very bright living and dining room, a semi equipped kitchen, a bedroom and a bathroom with toilet. 

Single glazing throughout. Very close to a beautiful park and schools. 

Ideal for a family looking for peace and quiet while being close to nature! 

Currently rented for 450 euros/month. 

Possibility to benefit from the reduced registration rate, if all conditions are met. RC= 267€.

Make offer from 69.999€ (subject to acceptance of the owners).

The habitable surfaces announced in our ads are the heated floor surfaces communicated in the PEB.

The description is for information only and is not contractually binding; it is subject to change.

Free estimate within 24 hours for all selling owners, contact us on 028950045.",MONTIGNIES-SUR-SAMBRE,6061,,Wallonie,Belgium,,FOR_SALE,HOUSE,TOWN_HOUSE,1,65,"{'surface': 8, 'type': 'NOT_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,8,,True,200,,2,1908,False,TO_BE_DONE_UP,,806
